"methodId","total_garbage","minimum","maximum","number_times"
22644,0,0,0,8
22645,0,0,0,10
22646,0,0,0,3
22649,0,0,0,5
22652,0,0,0,5
22653,0,0,0,5
22658,0,0,0,10
22659,0,0,0,5
22660,0,0,0,5
22666,0,0,0,5
22668,1040,1040,0,1
22669,0,0,0,5
22672,0,0,0,5
22673,0,0,0,5
22674,0,0,0,5
22675,200,40,40,5
22681,0,0,0,5
22686,0,0,0,5
22689,0,0,0,6
22690,0,0,0,18
22691,0,0,0,18
22692,0,0,0,18
22693,0,0,0,18
22695,0,0,0,6
22697,0,0,0,12
22698,0,0,0,6
22702,0,0,0,18
22705,0,0,0,18
22706,0,0,0,6
22707,1296,0,72,234
22708,0,0,0,108
22709,0,0,0,108
22711,0,0,0,1
22712,0,0,0,8
22713,13840,1576,1760,8
22714,0,0,0,9
22715,0,0,0,1
22717,528,528,0,1
22718,0,0,0,9
22719,0,0,0,9
22721,0,0,0,1
22723,0,0,0,1
22724,88,0,0,4
22728,0,0,0,1
22731,0,0,0,1
22733,0,0,0,1
22735,0,0,0,1
22738,0,0,0,1
22742,0,0,0,1
22744,0,0,0,1
22745,88,0,0,17
22762,0,0,0,1
22764,288,288,0,1
22775,0,0,0,1
22777,0,0,0,1
22778,96,0,0,5
22785,248,248,0,1
22787,0,0,0,5
22789,0,0,0,5
22796,0,0,0,1
22807,0,0,0,1
22809,0,0,0,1
22810,104,0,0,17
22817,0,0,0,1
22823,0,0,0,1
22825,0,0,0,1
22826,88,0,0,5
22832,0,0,0,1
22840,0,0,0,11
22847,0,0,0,4
22859,0,0,0,1
22861,0,0,0,1
22862,112,0,0,17
22866,0,0,0,1
22869,0,0,0,1
22870,88,0,0,5
22873,0,0,0,1
22875,0,0,0,1
22884,512,512,0,1
22893,0,0,0,1
22895,0,0,0,1
22896,96,0,0,17
22906,488,488,0,1
22922,0,0,0,2
22929,0,0,0,3
22937,0,0,0,3
22943,0,0,0,3
22944,0,0,0,3
22946,0,0,0,3
22949,0,0,0,3
22950,0,0,0,3
22951,0,0,0,1
22960,0,0,0,3
22963,0,0,0,3
22967,0,0,0,3
22968,0,0,0,3
22971,0,0,0,9
22972,0,0,0,9
22979,1872,312,312,6
22980,0,0,0,6
22981,0,0,0,6
22985,0,0,0,9
22986,0,0,0,9
22987,0,0,0,9
22989,0,0,0,3
22991,0,0,0,3
22994,216,0,72,51
22995,0,0,0,3
22997,0,0,0,75
23000,0,0,0,3
23010,0,0,0,3
23011,0,0,0,15
23013,0,0,0,3
23014,0,0,0,51
23016,0,0,0,1
23059,0,0,0,2
23060,0,0,0,12
23062,0,0,0,6
23063,280,280,0,1
23064,0,0,0,4
23065,0,0,0,12
23066,0,0,0,16
23069,0,0,0,1
23070,0,0,0,1
23072,0,0,0,1
23074,0,0,0,1
23075,0,0,0,2
23078,0,0,0,1
23079,0,0,0,1
23080,0,0,0,3
23081,0,0,0,1
23089,0,0,0,1
23090,0,0,0,3
23091,0,0,0,2
23092,0,0,0,1
23093,0,0,0,1
23094,0,0,0,2
23096,0,0,0,1
23097,0,0,0,1
23098,0,0,0,1
23099,0,0,0,1
23103,0,0,0,1
23114,0,0,0,1
23115,0,0,0,1
23116,0,0,0,1
23120,0,0,0,1
23121,0,0,0,2
23122,0,0,0,2
23123,0,0,0,1
23124,0,0,0,1
23127,0,0,0,1
23130,0,0,0,2
23131,0,0,0,1
23134,0,0,0,4
23135,0,0,0,1
23136,0,0,0,4
23137,0,0,0,4
23145,0,0,0,1
23147,0,0,0,4
23151,0,0,0,1
23152,272,88,96,3
23153,272,88,96,3
23154,0,0,0,1
23155,0,0,0,1
23156,0,0,0,1
23157,0,0,0,1
23158,0,0,0,2
23160,0,0,0,1
23163,0,0,0,1
23170,0,0,0,1
23174,0,0,0,1
23176,0,0,0,1
23177,0,0,0,1
23179,0,0,0,1
23190,0,0,0,1
23192,0,0,0,1
23194,0,0,0,1
23196,0,0,0,1
23198,0,0,0,1
23200,0,0,0,1
23201,0,0,0,1
23202,0,0,0,1
23203,0,0,0,4
23215,0,0,0,3
23216,0,0,0,3
23217,0,0,0,1
23223,0,0,0,8
23224,0,0,0,9
23229,0,0,0,1
23230,0,0,0,1
23233,0,0,0,1
23234,0,0,0,1
23235,0,0,0,1
23239,0,0,0,4
23240,0,0,0,10
23241,0,0,0,4
23242,160,40,40,4
23243,32,0,32,2
23244,0,0,0,1
23247,0,0,0,1
23251,0,0,0,1
23252,0,0,0,1
23253,40,40,0,1
23256,0,0,0,1
23257,448,0,448,3581565
23260,0,0,0,1
23261,64,64,0,1
23262,0,0,0,1
23263,0,0,0,1
23265,0,0,0,2
23266,0,0,0,2
23267,0,0,0,2
23268,0,0,0,2
23269,0,0,0,2
23270,0,0,0,1
23271,0,0,0,1
23283,0,0,0,1
23288,0,0,0,1
23289,0,0,0,1
23290,0,0,0,2
23291,0,0,0,256
23292,0,0,0,2
23293,0,0,0,2
23294,0,0,0,2
23295,0,0,0,1
23296,0,0,0,1
23297,176,176,0,1
23298,0,0,0,1
23299,0,0,0,2
23300,0,0,0,1
23302,56,56,0,1
23304,0,0,0,1
23307,0,0,0,1
23308,0,0,0,1
23309,0,0,0,1
23310,0,0,0,1
23311,0,0,0,1
23312,0,0,0,1
23315,0,0,0,1
23317,0,0,0,1
23318,0,0,0,1
23319,0,0,0,2
23320,0,0,0,1
23321,1572024,1572024,0,1
23322,0,0,0,2
23324,0,0,0,1
23325,0,0,0,2
23330,0,0,0,2
23331,0,0,0,15
23332,0,0,0,2
23336,0,0,0,2
23337,0,0,0,2
23338,544,272,272,2
23342,0,0,0,3
23346,0,0,0,7
23347,0,0,0,3
23349,0,0,0,4
23350,0,0,0,5
23351,0,0,0,220
23352,0,0,0,20
23354,96,0,48,7
23358,288,48,48,5
23364,0,0,0,7
23365,0,0,0,7
23366,0,0,0,1
23367,0,0,0,14
23377,0,0,0,1143
23378,0,0,0,45
23379,0,0,0,1
23386,0,0,0,1
23388,0,0,0,1
23389,0,0,0,1
23390,0,0,0,1
23391,0,0,0,1
23392,0,0,0,1
23393,0,0,0,1
23394,0,0,0,1
23395,0,0,0,1
23397,0,0,0,9
23402,0,0,0,1
23403,0,0,0,2
23404,0,0,0,1
23405,0,0,0,1
23406,0,0,0,1
23407,0,0,0,1
23410,0,0,0,1
23411,0,0,0,1
23414,0,0,0,2
23416,0,0,0,1
23429,0,0,0,7
23430,0,0,0,944
23431,0,0,0,1
23433,0,0,0,2
23435,0,0,0,2
23436,0,0,0,1
23437,0,0,0,1
23438,24,24,0,1
23439,0,0,0,2
23440,416,200,216,2
23451,0,0,0,20
23454,0,0,0,1
23456,0,0,0,2
23459,0,0,0,1
23460,0,0,0,1
23461,0,0,0,1
23462,0,0,0,1
23463,0,0,0,1
23464,0,0,0,1
23465,0,0,0,1
23466,0,0,0,1
23467,24,24,0,1
23468,0,0,0,1
23469,0,0,0,1
23470,0,0,0,157
23472,0,0,0,1
23476,0,0,0,9
23477,0,0,0,28
23481,0,0,0,38
23482,0,0,0,1
23483,0,0,0,1
23484,0,0,0,1
23486,0,0,0,1
23487,0,0,0,1
23488,0,0,0,1
23490,0,0,0,2
23491,0,0,0,1
23492,0,0,0,1
23493,0,0,0,8
23494,0,0,0,8
23495,0,0,0,1
23496,24,24,0,1
23497,40,0,40,308
23498,0,0,0,1
23499,0,0,0,306
23501,0,0,0,1
23502,0,0,0,1
23503,0,0,0,307
23508,0,0,0,2
23509,0,0,0,2
23512,0,0,0,1
23513,0,0,0,1
23514,0,0,0,1
23517,0,0,0,1
23521,0,0,0,1
23522,0,0,0,1
23526,0,0,0,2
23527,0,0,0,1
23530,0,0,0,2
23531,0,0,0,1
23536,0,0,0,1
23537,32,0,0,2
23538,0,0,0,1
23540,0,0,0,1
23544,0,0,0,1
23545,0,0,0,25
23546,0,0,0,112
23547,0,0,0,39
23549,0,0,0,72
23550,0,0,0,72
23551,0,0,0,39
23552,0,0,0,2
23553,0,0,0,145
23554,0,0,0,10
23556,1920,0,96,512
23557,0,0,0,519
23558,0,0,0,159
23559,0,0,0,36
23560,0,0,0,50
23562,0,0,0,50
23563,0,0,0,196
23564,0,0,0,8
23565,0,0,0,5
23566,160,0,80,26
23567,0,0,0,2
23572,0,0,0,4
23573,0,0,0,1
23575,0,0,0,20
23577,240,0,120,39
23578,672,0,136,13
23579,1680,0,80,22
23580,80,0,0,2
23581,0,0,0,37
23582,3184,0,80,89
23589,160,0,80,4
23592,0,0,0,208
23593,0,0,0,3
23594,0,0,0,39
23595,0,0,0,264
23596,0,0,0,282
23598,0,0,0,88
23599,7056,0,392,437
23600,0,0,0,4
23602,0,0,0,50
23604,0,0,0,50
23627,0,0,0,18
23628,0,0,0,50
23629,0,0,0,159
23631,0,0,0,5
23632,0,0,0,3
23636,0,0,0,159
23637,0,0,0,35
23640,0,0,0,2
23641,0,0,0,2
23645,0,0,0,12
23646,0,0,0,10
23648,0,0,0,16
23653,0,0,0,151
23654,0,0,0,14
23656,0,0,0,4
23658,0,0,0,18
23659,0,0,0,2
23660,1496,0,136,136
23661,3024,0,56,158
23662,544,136,136,4
23665,1456,136,184,10
23666,0,0,0,4
23667,408,136,136,3
23671,0,0,0,2
23676,0,0,0,20
23695,6256,0,136,60
23696,1408,0,88,19
23700,0,0,0,2
23704,0,0,0,70
23706,0,0,0,6
23708,0,0,0,2
23718,0,0,0,2
23721,0,0,0,2
23740,0,0,0,70
23744,0,0,0,1
23746,0,0,0,1
23748,0,0,0,1
23751,0,0,0,1
23752,0,0,0,35
23754,0,0,0,1
23755,0,0,0,2
23774,0,0,0,36
23776,848,96,328,5
23777,0,0,0,39
23778,0,0,0,36
23784,312,0,208,3
23785,4808,0,432,79
23787,280,0,280,314
23790,784,120,336,4
23793,0,0,0,2
23795,0,0,0,316
23796,0,0,0,2
23801,0,0,0,2
23802,0,0,0,2
23803,0,0,0,392
23804,0,0,0,394
23805,0,0,0,120
23806,0,0,0,22592
23807,0,0,0,22592
23810,104,104,0,1
23819,0,0,0,2
23825,0,0,0,212
23828,0,0,0,101
23830,0,0,0,2
23831,0,0,0,3
23832,208,0,208,15
23839,176,88,88,2
23843,304,152,152,2
23844,0,0,0,3
23845,3600,0,160,36
23851,0,0,0,4
23857,0,0,0,1
23866,0,0,0,1
23871,0,0,0,11
23872,0,0,0,11
23876,0,0,0,11
23877,0,0,0,8
23878,0,0,0,2
23879,0,0,0,2
23882,80,0,0,4
23884,2096,0,1048,4
23888,0,0,0,2
23892,0,0,0,1
23895,0,0,0,24
23896,0,0,0,24
23897,48,0,48,24
23921,0,0,0,1
23922,0,0,0,1
23923,24,24,0,1
23924,0,0,0,1
23925,24,24,0,1
23926,0,0,0,2
23927,0,0,0,2
23932,0,0,0,1
23936,304,0,304,2
23940,0,0,0,3
23949,0,0,0,2
23958,0,0,0,2
23964,0,0,0,2
23966,0,0,0,2
23967,0,0,0,2
23972,0,0,0,2
23973,0,0,0,2
23974,0,0,0,116
23975,0,0,0,116
23977,0,0,0,6
23978,0,0,0,6
23979,0,0,0,1
23983,0,0,0,579
23984,3136,1056,2080,2
23986,0,0,0,128
23989,0,0,0,557
23991,0,0,0,1
23992,0,0,0,128
23994,0,0,0,2
23997,0,0,0,158
23998,0,0,0,740
24001,0,0,0,557
24003,0,0,0,106
24004,0,0,0,106
24005,0,0,0,157
24010,0,0,0,198
24011,0,0,0,321
24012,0,0,0,159
24013,0,0,0,10
24014,0,0,0,2
24016,0,0,0,247
24017,0,0,0,18
24018,0,0,0,1
24020,0,0,0,962
24021,0,0,0,643
24022,0,0,0,466
24023,0,0,0,174
24024,0,0,0,170
24025,0,0,0,14
24026,0,0,0,6
24027,0,0,0,6
24028,0,0,0,6
24029,0,0,0,6
24030,0,0,0,6
24031,192,32,32,6
24032,0,0,0,3
24033,0,0,0,2
24041,0,0,0,2
24045,0,0,0,1
24047,0,0,0,1
24048,0,0,0,2
24050,0,0,0,2
24051,0,0,0,2
24080,0,0,0,2
24081,0,0,0,2
24088,0,0,0,12
24089,0,0,0,12
24096,0,0,0,1
24102,0,0,0,1
24104,0,0,0,4
24106,0,0,0,4
24107,0,0,0,6
24117,0,0,0,1
24141,248,248,0,1
24143,0,0,0,2
24150,0,0,0,1
24152,0,0,0,18
24157,0,0,0,2
24158,0,0,0,2
24171,0,0,0,19
24172,0,0,0,2
24174,0,0,0,19
24185,0,0,0,1
24195,0,0,0,2
24196,0,0,0,2
24200,0,0,0,2
24209,0,0,0,8
24210,0,0,0,1
24215,0,0,0,2
24220,0,0,0,4
24224,0,0,0,1
24225,0,0,0,2
24229,0,0,0,2
24233,0,0,0,4
24234,0,0,0,1
24236,0,0,0,2
24242,0,0,0,2
24247,0,0,0,1
24249,0,0,0,2
24255,0,0,0,6
24259,0,0,0,1
24267,0,0,0,4
24268,0,0,0,1
24269,0,0,0,6
24283,0,0,0,4
24297,0,0,0,8
24304,0,0,0,2
24307,0,0,0,5
24309,0,0,0,40
24313,0,0,0,1
24324,0,0,0,20
24334,0,0,0,8
24341,0,0,0,20
24342,0,0,0,20
24343,0,0,0,1
24353,0,0,0,20
24367,0,0,0,28
24368,0,0,0,20
24370,0,0,0,8
24376,0,0,0,20
24377,0,0,0,8
24378,0,0,0,28
24382,0,0,0,1
24385,0,0,0,2
24388,0,0,0,2
24399,0,0,0,1
24400,0,0,0,1
24402,0,0,0,4
24423,0,0,0,1
24424,0,0,0,1
24427,0,0,0,4
24428,0,0,0,1
24431,0,0,0,4
24437,0,0,0,4
24438,0,0,0,4
24439,0,0,0,4
24440,0,0,0,4
24442,0,0,0,4
24445,0,0,0,4
24446,0,0,0,15
24447,0,0,0,1
24448,0,0,0,1
24456,0,0,0,4
24457,512,128,128,4
24458,0,0,0,4
24459,0,0,0,4
24460,0,0,0,4
24472,0,0,0,4
24473,0,0,0,12
24474,0,0,0,4
24476,0,0,0,4
24480,0,0,0,4
24481,0,0,0,4
24482,0,0,0,4
24483,0,0,0,5
24484,0,0,0,3
24486,0,0,0,4
24489,0,0,0,12
24490,0,0,0,8
24493,0,0,0,8
24494,0,0,0,8
24495,0,0,0,8
24497,0,0,0,4
24498,0,0,0,8
24501,0,0,0,4
24502,0,0,0,8
24504,0,0,0,4
24505,0,0,0,8
24507,0,0,0,4
24508,0,0,0,8
24510,0,0,0,4
24511,0,0,0,8
24513,0,0,0,4
24514,0,0,0,4
24516,0,0,0,4
24518,0,0,0,8
24519,0,0,0,12
24524,0,0,0,8
24531,0,0,0,4
24532,0,0,0,12
24534,0,0,0,4
24536,0,0,0,4
24538,0,0,0,15
24550,0,0,0,1
24552,0,0,0,1
24573,0,0,0,1
24574,0,0,0,1
24588,0,0,0,1
24607,0,0,0,1
24608,0,0,0,1
24632,0,0,0,2
24634,0,0,0,4
24638,0,0,0,4
24642,0,0,0,1
24645,0,0,0,2
24653,0,0,0,1
24657,0,0,0,1
24658,0,0,0,2
24660,0,0,0,2
24662,0,0,0,2
24663,0,0,0,2
24665,0,0,0,2
24675,0,0,0,2
24676,0,0,0,2
24682,0,0,0,2
24687,0,0,0,1
24691,0,0,0,8
24692,0,0,0,8
24698,0,0,0,8
24700,0,0,0,1
24704,0,0,0,1
24705,0,0,0,18
24706,0,0,0,8
24708,0,0,0,8
24710,0,0,0,1
24714,0,0,0,8
24725,0,0,0,4
24727,0,0,0,2
24730,800,200,200,4
24731,0,0,0,4
24735,0,0,0,2
24737,0,0,0,1
24738,0,0,0,2
24739,1008,504,504,2
24741,0,0,0,2
24742,0,0,0,2
24744,0,0,0,2
24745,0,0,0,2
24750,144,72,72,2
24754,0,0,0,1
24755,0,0,0,2
24756,0,0,0,2
24760,0,0,0,2
24771,0,0,0,2
24772,0,0,0,1
24773,0,0,0,1
24774,0,0,0,2
24778,0,0,0,2
24781,0,0,0,2
24783,0,0,0,6
24787,0,0,0,1
24795,0,0,0,1
24799,0,0,0,1
24800,0,0,0,6
24801,0,0,0,6
24805,1120,176,192,6
24806,0,0,0,6
24807,0,0,0,6
24811,0,0,0,1
24813,0,0,0,1
24814,0,0,0,1
24815,0,0,0,1
24816,0,0,0,1
24818,0,0,0,7
24821,0,0,0,6
24822,0,0,0,1
24825,0,0,0,2
24833,0,0,0,2
24834,176,176,0,1
24836,0,0,0,1
24838,0,0,0,4
24842,0,0,0,1
24845,0,0,0,2
24853,0,0,0,2
24854,184,184,0,1
24857,0,0,0,2
24865,0,0,0,2
24866,168,168,0,1
24867,0,0,0,26
24868,0,0,0,28
24872,0,0,0,28
24874,0,0,0,1
24875,0,0,0,21
24876,0,0,0,21
24877,1800,0,88,22
24878,0,0,0,1
24881,0,0,0,1
24882,0,0,0,1
24885,0,0,0,1
24886,0,0,0,1
24887,0,0,0,1
24892,0,0,0,1
24894,0,0,0,1
24896,0,0,0,1
24898,0,0,0,2
24899,0,0,0,1
24905,0,0,0,1
24911,760,760,0,1
24914,0,0,0,1
24924,0,0,0,1
24925,0,0,0,1
24927,0,0,0,1
24928,0,0,0,2
24944,0,0,0,1
24946,0,0,0,1
24948,0,0,0,1
24952,0,0,0,1
24953,0,0,0,1
24956,0,0,0,1
24959,0,0,0,1
24960,0,0,0,1
24961,0,0,0,48
24962,0,0,0,1
24963,0,0,0,3
24964,0,0,0,1
24965,5376,0,5376,456
24966,0,0,0,1
24969,0,0,0,1
24970,0,0,0,1
24972,0,0,0,1
24983,0,0,0,20
24993,0,0,0,20
24996,0,0,0,318
25020,0,0,0,20
25024,0,0,0,1
25025,0,0,0,5
25026,0,0,0,20
25027,0,0,0,20
25028,0,0,0,20
25030,0,0,0,1
25033,0,0,0,1
25034,0,0,0,1
25035,0,0,0,318
25068,0,0,0,1
25069,0,0,0,1
25070,0,0,0,2
25079,0,0,0,1
25082,0,0,0,1
25083,0,0,0,1
25084,0,0,0,318
25099,0,0,0,1
25103,0,0,0,1
25109,0,0,0,1
25110,0,0,0,1
25111,0,0,0,1
25112,0,0,0,1
25113,0,0,0,14
25114,0,0,0,1
25116,0,0,0,12
25117,0,0,0,2
25118,88,0,0,3
25119,0,0,0,6
25121,128,0,88,214
25122,0,0,0,101
25125,952,0,200,119
25127,656,328,328,2
25129,216,32,40,6
25132,88,0,88,101
25133,0,0,0,100
25134,0,0,0,1
25135,0,0,0,1
25138,0,0,0,102
25139,96,0,96,101
25141,600,0,152,133
25142,0,0,0,102
25143,0,0,0,100
25144,176,0,88,104
25145,0,0,0,107
25148,32,0,0,10
25150,240,40,40,6
25151,0,0,0,136
25152,128,0,32,50
25156,88,88,0,1
25158,0,0,0,3
25160,0,0,0,1
25161,0,0,0,1
25163,0,0,0,1
25164,0,0,0,1
25166,0,0,0,52
25167,0,0,0,1
25168,0,0,0,48
25171,0,0,0,1
25177,0,0,0,8
25179,0,0,0,1
25189,0,0,0,5
25192,0,0,0,5
25193,0,0,0,5
25194,448,0,448,1714
25195,0,0,0,5
25199,0,0,0,30
25200,0,0,0,5
25201,0,0,0,5
25202,0,0,0,5
25209,0,0,0,1714
25210,0,0,0,10
25213,0,0,0,1
25214,0,0,0,7
25215,0,0,0,5
25216,0,0,0,7
25218,0,0,0,220
25219,0,0,0,20
25221,0,0,0,7
25222,0,0,0,5
25223,0,0,0,4
25225,0,0,0,19
25226,89432,6128,44472,4
25228,0,0,0,1
25244,0,0,0,1
25245,0,0,0,1
25246,0,0,0,1
25247,0,0,0,1
25248,0,0,0,1
25249,0,0,0,1
25250,0,0,0,1
25251,0,0,0,1
25252,0,0,0,1
25253,0,0,0,1
25254,0,0,0,1
25255,0,0,0,1
25256,0,0,0,1
25257,0,0,0,1
25258,0,0,0,1
25259,0,0,0,1
25260,0,0,0,1
25261,0,0,0,1
25262,0,0,0,1
25263,0,0,0,1
25264,0,0,0,1
25265,0,0,0,1
25266,0,0,0,1
25267,0,0,0,1
25268,0,0,0,1
25269,0,0,0,1
25270,0,0,0,1
25271,0,0,0,1
25272,0,0,0,1
25273,0,0,0,1
25274,0,0,0,1
25275,0,0,0,1
25276,0,0,0,1
25277,0,0,0,1
25278,0,0,0,1
25279,0,0,0,1
25280,0,0,0,1
25281,0,0,0,1
25282,0,0,0,1
25283,0,0,0,1
25284,0,0,0,1
25285,0,0,0,1
25286,0,0,0,1
25287,0,0,0,1
25288,0,0,0,1
25289,0,0,0,1
25290,0,0,0,1
25291,0,0,0,1
25292,0,0,0,1
25293,0,0,0,1
25294,0,0,0,1
25295,0,0,0,1
25296,0,0,0,1
25297,0,0,0,1
25298,0,0,0,1
25299,0,0,0,1
25300,0,0,0,1
25301,0,0,0,1
25302,0,0,0,1
25303,0,0,0,1
25304,0,0,0,1
25305,0,0,0,1
25306,0,0,0,1
25307,0,0,0,1
25308,0,0,0,1
25309,0,0,0,1
25310,0,0,0,1
25311,0,0,0,1
25312,0,0,0,1
25313,0,0,0,1
25314,0,0,0,1
25315,0,0,0,1
25316,0,0,0,1
25317,0,0,0,1
25318,0,0,0,1
25319,0,0,0,1
25320,0,0,0,1
25321,0,0,0,1
25322,0,0,0,1
25323,0,0,0,1
25324,0,0,0,1
25325,0,0,0,1
25326,0,0,0,1
25327,0,0,0,1
25328,0,0,0,1
25329,0,0,0,1
25330,0,0,0,1
25331,0,0,0,1
25332,0,0,0,1
25333,0,0,0,1
25334,0,0,0,1
25335,0,0,0,1
25336,0,0,0,1
25337,0,0,0,1
25338,0,0,0,1
25339,0,0,0,1
25340,0,0,0,1
25341,0,0,0,1
25342,0,0,0,1
25343,0,0,0,1
25344,0,0,0,1
25345,0,0,0,1
25346,0,0,0,1
25347,0,0,0,1
25348,0,0,0,1
25349,0,0,0,1
25350,0,0,0,1
25351,0,0,0,1
25352,0,0,0,1
25353,0,0,0,1
25354,0,0,0,1
25355,0,0,0,1
25356,0,0,0,1
25357,0,0,0,1
25358,0,0,0,1
25359,0,0,0,1
25360,0,0,0,1
25361,0,0,0,1
25362,0,0,0,1
25363,0,0,0,1
25364,0,0,0,1
25365,0,0,0,1
25366,0,0,0,1
25367,0,0,0,1
25368,0,0,0,1
25369,0,0,0,1
25370,0,0,0,1
25371,0,0,0,1
25372,0,0,0,1
25373,0,0,0,1
25374,0,0,0,1
25375,0,0,0,1
25376,0,0,0,1
25377,0,0,0,1
25378,0,0,0,1
25379,0,0,0,1
25380,0,0,0,1
25381,0,0,0,1
25382,0,0,0,1
25383,0,0,0,1
25384,0,0,0,1
25385,0,0,0,1
25386,0,0,0,1
25387,0,0,0,1
25388,0,0,0,1
25389,0,0,0,1
25390,0,0,0,1
25391,0,0,0,1
25392,0,0,0,1
25393,0,0,0,1
25394,0,0,0,1
25395,0,0,0,1
25396,0,0,0,1
25397,0,0,0,1
25398,0,0,0,1
25399,0,0,0,1
25400,0,0,0,1
25401,0,0,0,1
25402,0,0,0,1
25403,0,0,0,1
25404,0,0,0,1
25405,0,0,0,1
25407,0,0,0,1
25408,0,0,0,29
25409,0,0,0,29
25410,0,0,0,1
25411,0,0,0,1
25412,32,32,0,1
25413,0,0,0,1
25414,48,48,0,1
25415,0,0,0,1
25416,0,0,0,162
25417,0,0,0,162
25418,0,0,0,2
25421,0,0,0,1
25424,0,0,0,1
25425,0,0,0,2
25428,0,0,0,1
25430,0,0,0,1
25431,0,0,0,157
25433,104,0,104,158
25434,0,0,0,1
25435,0,0,0,315
25436,0,0,0,157
25439,0,0,0,2
25441,176,0,88,4
25444,0,0,0,220
25445,0,0,0,220
25446,0,0,0,2
25449,0,0,0,5
25451,0,0,0,10
25453,0,0,0,1
25458,0,0,0,1
25463,0,0,0,2
25464,0,0,0,2
25465,1440,0,1352,14
25466,0,0,0,6
25467,0,0,0,6
25469,0,0,0,2
25470,240,40,40,6
25471,0,0,0,6
25476,0,0,0,1
25479,0,0,0,6
25480,0,0,0,1
25481,0,0,0,1
25482,0,0,0,1
25484,0,0,0,1
25485,0,0,0,1
